ts_utc,btc_price,bull_score,phase_label,ret_7d,ret_30d,ema20,ema50,ema200,ema20_gt_ema50,ema50_gt_ema200,price_gt_ema200,fr_current,fr_state,cb_premium,cb_state,oi_change_24h,vol_ratio,drawdown_90d
2026-06-23T16:14:23.716177+00:00,62709.4,-4,弱弱気,-0.04942693735495329,-0.1867212921282012,65155.07577866063,68615.0191513575,78451.727720601,False,False,False,-0.001889,cold,-0.0015610099921223837,cold,-0.04602390115886468,1.9544547521558642,-0.23680460136624348
2026-06-23T22:04:31.726082+00:00,62660.3,-4,弱弱気,-0.046022422780863215,-0.18735807041911934,65150.39958818443,68613.09366116142,78451.23916338709,False,False,False,-0.001889,cold,-0.0013769484027367585,cold,-0.030542015542710854,2.075619962276274,-0.2374021655922275
2026-06-24T23:02:16.398333+00:00,60839.1,-7,強弱気,-0.056270911959197534,-0.21350276971604754,64746.21850199738,68284.72476381046,78215.5407094373,False,False,False,2.7e-05,neutral,-0.0012339104293127233,cold,-0.011038176709345482,1.5662923577929442,-0.25956680853238956
2026-06-25T16:09:39.112283+00:00,59798.6,-9,強弱気,-0.04486218060833169,-0.21235135747440737,64296.55089657763,67936.4383564842,77968.75126532152,False,False,False,0.00158,hot,-0.0013829755211659986,cold,0.016116732094967556,1.4539130243935343,-0.27223005857589855
2026-06-25T22:10:22.007627+00:00,59959.1,-9,強弱気,-0.04791311044596003,-0.21023730117333417,64311.83661086335,67942.73247413125,77970.3482802469,False,False,False,0.00158,hot,-0.0024229850014426306,cold,0.03367948710844182,1.4977412334649522,-0.2702767172669286
2026-06-26T06:09:02.041486+00:00,59786.2,-8,強弱気,-0.04521884387321795,-0.19705554891503618,63873.60975149745,67604.02283741107,77720.93773640963,False,False,False,0.005298,hot,-0.0019947747138970994,cold,0.018500164392162732,1.771505862162346,-0.2723809709262489
2026-06-26T12:09:40.422485+00:00,59431.0,-9,強弱気,-0.06034230602000079,-0.2018259786969152,63839.78118006888,67590.09342564637,77717.40340805141,False,False,False,0.005904,hot,-0.001530682640372889,cold,0.0367065429871396,1.7107306585977697,-0.27670387954273556
2026-06-26T22:11:31.696942+00:00,59907.1,-8,強弱気,-0.05728924886345221,-0.19543182999434583,63885.12403721174,67608.76401388166,77722.14072148425,False,False,False,0.007308,hot,-0.0009831889709233372,cold,-0.015147132663381302,1.0329800020256847,-0.27090957551033323
2026-06-27T12:01:47.825206+00:00,60345.4,-8,強弱気,-0.048506980249693354,-0.1805027628736059,63569.69406686559,67321.79480663015,77476.95541802002,False,False,False,0.004284,hot,-0.0014892601590179636,cold,0.006435533142649552,0.5682459874002633,-0.2655753107394826
2026-06-27T14:06:03.347262+00:00,60526.2,-8,強弱気,-0.056021535227127384,-0.17804747878447147,63586.91311448464,67328.88500270857,77478.75442299515,False,False,False,0.004284,hot,-0.0016934815005733056,cold,0.022303835099001246,0.5128851113765801,-0.26337491130856827
2026-06-27T18:00:49.084004+00:00,60546.2,-8,強弱気,-0.05288680387503897,-0.17777587656222216,63588.817876389396,67329.66931643407,77478.95342797026,False,False,False,0.003742,hot,-0.001937859023357279,cold,0.007355913948300374,0.4807844525868802,-0.26313150429187415
2026-06-27T23:00:04.925119+00:00,60232.9,-8,強弱気,-0.06354613325207314,-0.18203052537375863,63558.979781151305,67317.38304192426,77475.83601503495,False,False,False,0.003742,hot,-0.0016735040152475293,cold,-0.002847712702045757,0.3983885146435236,-0.2669444752083867
2026-06-28T00:11:13.598957+00:00,60114.5,-8,強弱気,-0.0645390192322356,-0.18178613427992762,63216.481760361974,67016.25402098548,77230.89700916607,False,False,False,0.004258,hot,-0.0014715251727952345,cold,-0.010053309781125064,0.40176822239638654,-0.2683854447472157
